PROFESSOR|TITULO|SITUACAO|FUNCAO|INICIO|TERMINO|CARGA HORARIA|CARGA HORARIA PAD|20201
LUCIANO SENFF*|DESENVOLVIMENTO DE MATERIAIS GEOPOLIMÉRICOS POROSOS DE BAIXA ENERGIA COM ADIÇÃO DE GRANULADOS DE CORTIÇAS|Projeto Final Aprovado|Coordenador|14/12/2018|14/06/2020|2|2
LUIS ORLANDO EMERICH DOS SANTOS*|Desenvolvimento de algoritmos quânticos para solução de problemas de dinâmica dos fluidos|Projeto Final Aprovado|Participante|01/04/2019|01/04/2020|2|2
LUIZ EDUARDO BUENO MINIOLI*|Projeto e Construção de Embarcações Especiais 2ª Etapa|Projeto Final Aprovado|Participante|24/04/2019|24/04/2021|1|1
MAÍRA FERNANDES GAUER PALMA*|Estabilidade e expoente crítico para equações de evolução semilineares|Projeto Final Aprovado|Coordenador|16/03/2018|16/04/2020|12|0
MARCELO HEIDEMANN*|Avaliação de comportamento e alternativas de melhoramento de características geotécnicas de rejeitos de mineração|Projeto Final Aprovado|Coordenador|09/04/2018|09/10/2020|4|0
MARCELO HEIDEMANN*|Desenvolvimento de Concretos permeáveis para pavimentação urbana|Projeto Final Aprovado|Participante|02/04/2018|02/04/2021|3|0
MARCOS ALVES RABELO|Análise térmica e hidrodinâmica de permutadores de calor do tipo casco e placas|Projeto Final Aprovado|Participante|23/03/2017|16/03/2020|3|2
MARCOS ALVES RABELO|Controle de suspensão veicular por meio da captação de energia|Projeto Final Aprovado|Participante|24/08/2017|24/08/2021|10|2
MARCOS ALVES RABELO|Estudo qualitativo e quantitativo das disfunções dos movimentos do corpo humano e patologias associadas|Projeto Final Aprovado|Coordenador|15/05/2017|15/05/2020|2|2
MARCUS VINICIUS VOLPONI MORTEAN|Análise de trocadores de calor compactos fabricados por impressora 3D|Projeto Final Aprovado|Coordenador|02/04/2018|01/05/2020|1|1
MARCUS VINICIUS VOLPONI MORTEAN|Análise de trocadores de calor compactos fabricados por manufatura aditiva|Projeto Final Aprovado|Coordenador|03/07/2019|03/07/2022|12|12
MARIA SIMONE KUGERATSKI SOUZA|Da Física Nuclear a Física de Partículas Elementares|Projeto Final Aprovado|Coordenador|17/02/2017|17/02/2020|14|14
MAURÍCIO DE CAMPOS PORATH*|Programa de Pesquisa em Geodésia Industrial II|Projeto Final Aprovado|Coordenador|01/02/2017|31/01/2021|10|10
MAURÍCIO DE CAMPOS PORATH*|VANT3D - Inspeção Óptica Tridimensional por Veículo Aéreo Não Tripulado|Projeto Final Aprovado|Participante|21/08/2018|20/08/2020|2|2
MILTON EVANGELISTA DE OLIVEIRA FILHO|Controle de suspensão veicular por meio da captação de energia|Projeto Final Aprovado|Participante|24/08/2017|24/08/2021|10|2
MILTON EVANGELISTA DE OLIVEIRA FILHO|Programa de Pesquisa em Geodésia Industrial II|Projeto Final Aprovado|Participante|01/02/2017|31/01/2021|2|2
MODESTO HURTADO FERRER*|Estudo das transformações de fase e do comportamento mecânico de ligas de ferro fundido nodular submetidas a tratamento térmico de austêmpera e de têmpera e partição|Projeto Final Aprovado|Coordenador|11/05/2017|10/05/2021|6|6
MOISÉS FERBER DE VIEIRA LESSA|Análise de Robustez de Máquinas Elétricas|Projeto Final Aprovado|Coordenador|16/12/2018|16/12/2021|8|8
MOISÉS FERBER DE VIEIRA LESSA|Estudo e Desenvolvimento de Conversores Estáticos para Carregamento de Baterias de Veículos Elétricos|Projeto Final Aprovado|Participante|19/04/2019|19/04/2021|1|1
PABLO ANDRETTA JASKOWIAK|Estudo de Técnicas de Agrupamento de Dados|Projeto Final Aprovado|Coordenador|01/07/2016|01/07/2020|8|8
PEDRO PAULO DE ANDRADE JÚNIOR|Proposta de um método baseado na indústria 4.0 como mecanismo de fortalecimento da inovação tecnológica e do desenvolvimento econômico|Projeto Final Aprovado|Coordenador|01/08/2017|01/08/2021|2|2
RAFAEL DE CAMARGO CATAPAN*|Aeolus2 - Túnel de vento subsônico para pesquisas de interação fluido-estrutura|Projeto Final Aprovado|Participante|05/05/2017|06/05/2020|2|0
RAFAEL DE CAMARGO CATAPAN*|Reator catalítico embarcado para motores flex-fuel|Projeto Final Aprovado|Coordenador|15/07/2016|30/03/2020|10|5
RAFAEL GALLINA DELATORRE*|Desenvolvimento de materiais para minimização de processos de bioincrustação em estruturas navais - Parte 2|Projeto Final Aprovado|Participante|26/05/2017|20/05/2020|1|1
RAFAEL GALLINA DELATORRE*|Filmes finos termoelétricos para aplicações como micro ou nanogeradores|Projeto Final Aprovado|Coordenador|09/04/2018|09/04/2020|1|1
RAFAEL GALLINA DELATORRE*|Membrana Polimérica Condutora para Célula Combustível Microbiana|Projeto Final Aprovado|Participante|01/04/2018|01/04/2020|1|1
RAFAEL GALLINA DELATORRE*|Obtenção e avaliação das propriedades microscópicas e elétricas de materiais absorvedores de radiação eletromagnética constituídos de filmes finos - Parte 2|Projeto Final Aprovado|Participante|01/02/2017|01/12/2020|2|2
RAFAEL GALLINA DELATORRE*|Preparação de Filmes Finos e Revestimentos Funcionais|Projeto Final Aprovado|Coordenador|13/02/2017|13/02/2021|3|3
RAFAEL GIGENA CUENCA*|Aeolus2 - Túnel de vento subsônico para pesquisas de interação fluido-estrutura|Projeto Final Aprovado|Participante|05/05/2017|06/05/2020|4|4
RAFAEL GIGENA CUENCA*|Desenvolvimento de algoritmos quânticos para solução de problemas de dinâmica dos fluidos|Projeto Final Aprovado|Participante|01/04/2019|01/04/2020|1|1
RAFAEL MACHADO CASALI*|Dinâmica e Comportamento Mecânico de Materiais e Estruturas: Modelagem e Análise de Dados|Projeto Final Aprovado|Participante|18/04/2019|18/04/2023|2|2
RAFAEL MACHADO CASALI*|Propriedades Mecânicas e Processos de Fratura de Materiais Lamelares|Projeto Final Aprovado|Participante|21/04/2017|21/04/2021|6|6
RÉGIS KOVACS SCALICE|Desenvolvimento de Métodos e Ferramentas para o Apoio ao Desenvolvimento de Produtos|Projeto Final Aprovado|Coordenador|01/08/2017|01/08/2021|12|8
RENATA CAVION|Impactos do porte das aeronaves sobre a infraestrutura e a operação dos terminais aeroportuários|Projeto Final Aprovado|Coordenador|31/01/2019|31/01/2021|2|2
RENATA CAVION|Simulação de Fluxo de Passageiros em Terminais de Transportes|Projeto Final Aprovado|Coordenador|01/08/2019|01/08/2021|1|1
RENATO OBA*|Aeolus2 - Túnel de vento subsônico para pesquisas de interação fluido-estrutura|Projeto Final Aprovado|Participante|05/05/2017|06/05/2020|2|2
RENATO OBA*|Análise experimental, numérica e analítica da integridade estrutural e desempenho termo-hidráulico de permutadores de calor de placas gaxetadas|Projeto Final Aprovado|Participante|18/10/2019|18/10/2022|10|10
RENATO OBA*|Análise térmica e hidrodinâmica de permutadores de calor do tipo casco e placas|Projeto Final Aprovado|Participante|23/03/2017|16/03/2020|3|3
RENATO OBA*|Desenvolvimento e Lançamento de Satélites Tecnológicos de Pequeno Porte – Serpens II e Floripa-Sat|Projeto Final Aprovado|Participante|01/09/2016|01/01/2022|1|1
RICARDO AURÉLIO QUINHÕES PINTO*|Estudo e Desenvolvimento de Processos de Soldagem Aplicados à Construção Naval – Fase II|Projeto Final Aprovado|Participante|01/05/2018|01/05/2022|1|1
RICARDO AURÉLIO QUINHÕES PINTO*|Projeto e Construção de Embarcações Especiais 2ª Etapa|Projeto Final Aprovado|Coordenador|24/04/2019|24/04/2021|3|3
ROBERTO SIMONI*|Desenvolvimento de Tecnologias Emergentes para Exploração de Petróleo no Mar - Segunda Fase|Projeto Final Aprovado|Participante|05/04/2018|04/12/2020|2|2
ROBERTO SIMONI*|Programa de Pesquisa em Geodésia Industrial II|Projeto Final Aprovado|Participante|01/02/2017|31/01/2021|2|2
ROBERTO SIMONI*|Síntese e análise de mecanismos e robôs|Projeto Final Aprovado|Coordenador|01/02/2019|01/02/2021|8|4
ROBERTO SIMONI*|Sistema robotizado de inspeção para linhas de distribuição de energia elétrica|Projeto Final Aprovado|Participante|25/06/2018|25/08/2021|1|1
ROMULO ALBERTO CASTILLO CARDENAS*|Metodos de otimização não linear|Projeto Final Aprovado|Coordenador|17/08/2018|17/08/2020|10|3
SÉRGIO JUNICHI IDEHARA|Controle de suspensão veicular por meio da captação de energia|Projeto Final Aprovado|Coordenador|24/08/2017|24/08/2021|10|4
SÉRGIO JUNICHI IDEHARA|Estudo da dinâmica vibratória de trem de potência veicular|Projeto Final Aprovado|Coordenador|02/01/2017|28/12/2020|8|1
SÉRGIO JUNICHI IDEHARA|Monitoramento sem fio da vibração torsional de powertrain automotivo (Parte II)|Projeto Final Aprovado|Coordenador|01/02/2019|01/02/2021|10|0
SILVIA LOPES DE SENA TAGLIALENHA*|Distribuição de produtos sob a ótica de Cold Supply Chain: modelagem matemática voltada à Roteirização de Veículos|Projeto Final Aprovado|Participante|06/05/2016|06/05/2021|5|5
SILVIA LOPES DE SENA TAGLIALENHA*|Scheduling: Modelagem matemática e otimização|Projeto Final Aprovado|Coordenador|01/07/2019|01/07/2021|8|8
SIMONE BECKER LOPES|Projeto Integrado para a Mobilidade Urbana Sustentável de Joinville|Projeto Final Aprovado|Coordenador|03/04/2019|03/04/2022|10|10
